Customer Id,Customer Segment,Customer City,Customer State,Customer Country,Latitude,Longitude,Market
6538,Corporate,Mililani,HI,EE. UU.,21.4479599,-158.016037,LATAM
5156,Corporate,Troy,MI,EE. UU.,42.5804596,-83.15601349,LATAM
3603,Corporate,Longmont,CO,EE. UU.,40.1901207,-105.1010666,LATAM
11280,Corporate,North Hollywood,CA,EE. UU.,34.16981888,-118.3789902,LATAM
5689,Corporate,El Cajon,CA,EE. UU.,32.79130173,-116.9535141,LATAM
6725,Corporate,Philadelphia,PA,EE. UU.,39.98654556,-75.1084671,LATAM
5852,Corporate,Las Vegas,NV,EE. UU.,36.17473602,-115.137146,LATAM
1392,Corporate,Amarillo,TX,EE. UU.,35.18754196,-101.8676224,LATAM
7229,Corporate,Newburgh,NY,EE. UU.,41.50205994,-74.01177216,LATAM
7559,Corporate,Chandler,AZ,EE. UU.,33.30039215,-111.8709564,LATAM
11236,Corporate,Bismarck,ND,EE. UU.,46.79725266,-100.7413101,LATAM
10077,Corporate,Las Vegas,NV,EE. UU.,36.05115509,-115.1723862,LATAM
3121,Corporate,Los Angeles,CA,EE. UU.,34.11491013,-118.2400131,LATAM
2219,Corporate,Gardena,CA,EE. UU.,33.88169861,-118.2857208,LATAM
7657,Corporate,Goleta,CA,EE. UU.,34.41292954,-119.8607178,LATAM
10170,Corporate,Tulare,CA,EE. UU.,36.20960617,-119.3726807,LATAM
6789,Corporate,Pompano Beach,FL,EE. UU.,26.21472931,-80.23004913,LATAM
7452,Corporate,Pekin,IL,EE. UU.,40.56618118,-89.63881683,LATAM
2930,Corporate,Perth Amboy,NJ,EE. UU.,40.50980377,-74.26966858,LATAM
5054,Corporate,Brooklyn,NY,EE. UU.,40.60320664,-73.99624634,LATAM
4310,Corporate,Modesto,CA,EE. UU.,37.61849976,-121.0116348,LATAM
11321,Corporate,San Diego,CA,EE. UU.,32.75012589,-117.1374207,LATAM
1134,Corporate,San Jose,CA,EE. UU.,37.32554245,-121.7993469,LATAM
790,Corporate,Honolulu,HI,EE. UU.,21.32410049,-157.8594971,LATAM
9838,Corporate,La Mirada,CA,EE. UU.,33.1494751,-117.2198868,LATAM
5045,Corporate,Antioch,TN,EE. UU.,35.48282242,-84.14964294,LATAM
6433,Corporate,Irvington,NJ,EE. UU.,40.73097992,-74.22322846,LATAM
150,Corporate,Union,NJ,EE. UU.,33.68896103,-117.9957428,LATAM
11708,Corporate,Plano,TX,EE. UU.,33.02825165,-96.7928009,LATAM
9406,Corporate,Chicago,IL,EE. UU.,41.98559189,-87.83131409,LATAM
3411,Corporate,Salina,KS,EE. UU.,38.83726883,-97.6128006,LATAM
10893,Corporate,Riverside,CA,EE. UU.,33.92877579,-117.4478455,LATAM
9163,Corporate,Billings,MT,EE. UU.,45.78831101,-108.5594101,LATAM
11971,Corporate,Bensalem,PA,EE. UU.,40.1096344,-74.91246033,LATAM
1806,Corporate,El Paso,TX,EE. UU.,31.65174103,-106.2676239,LATAM
3906,Corporate,Tucson,AZ,EE. UU.,32.14317322,-111.1423111,LATAM
9128,Corporate,San Diego,CA,EE. UU.,32.77582169,-117.1399307,LATAM
7065,Corporate,Olathe,KS,EE. UU.,38.89456177,-94.77796173,LATAM
9611,Corporate,Saint Louis,MO,EE. UU.,38.55596924,-90.27106476,LATAM
9937,Corporate,West Covina,CA,EE. UU.,34.0547142,-117.9447479,LATAM
4743,Corporate,Washington,DC,EE. UU.,38.99149323,-77.04929352,LATAM
956,Corporate,Bronx,NY,EE. UU.,40.9066658,-73.85459137,LATAM
2885,Corporate,New York,NY,EE. UU.,40.71546173,-73.99006653,LATAM
8694,Corporate,Winter Park,FL,EE. UU.,28.60344505,-81.31519318,LATAM
9040,Corporate,Bowling Green,KY,EE. UU.,37.03002548,-86.39329529,LATAM
8355,Corporate,Lake Forest,CA,EE. UU.,34.1461792,-116.9853134,LATAM
10087,Corporate,Fullerton,CA,EE. UU.,33.86329651,-117.9716263,LATAM
3461,Corporate,Miami,FL,EE. UU.,25.74613953,-80.39176178,LATAM
9322,Corporate,New Brunswick,NJ,EE. UU.,40.49235535,-74.44373322,LATAM
1182,Corporate,Miami,FL,EE. UU.,25.82507515,-80.19588471,LATAM
18165,Corporate,Houston,TX,EE. UU.,29.77199745,-95.37243652,Pacific Asia
18138,Corporate,Houston,TX,EE. UU.,29.76454735,-95.37255096,Pacific Asia
19139,Corporate,Baltimore,MD,EE. UU.,39.35533142,-76.60994721,Pacific Asia
19245,Corporate,Miami,FL,EE. UU.,25.74613953,-80.39176178,Pacific Asia
16496,Corporate,Greenville,NC,EE. UU.,35.57654572,-77.35910797,Pacific Asia
16494,Corporate,San Jose,CA,EE. UU.,37.26665497,-121.9148026,Pacific Asia
16438,Corporate,Columbus,GA,EE. UU.,32.52082825,-84.88657379,Pacific Asia
16595,Corporate,Laredo,TX,EE. UU.,27.50863648,-99.50951386,Pacific Asia
18756,Corporate,Simi Valley,CA,EE. UU.,34.27262497,-118.7107468,Pacific Asia
18852,Corporate,West Jordan,UT,EE. UU.,40.62379837,-111.9185257,Pacific Asia
15868,Corporate,Rego Park,NY,EE. UU.,40.73192978,-73.8688736,Pacific Asia
18832,Corporate,Miami,FL,EE. UU.,25.58456993,-80.37361145,Pacific Asia
11985,Corporate,Perth Amboy,NJ,EE. UU.,40.50767136,-74.25473023,Pacific Asia
6172,Corporate,Fort Washington,MD,EE. UU.,38.74266434,-76.9917984,Pacific Asia
9773,Corporate,Hanford,CA,EE. UU.,36.31337357,-119.6345062,Pacific Asia
11038,Corporate,Newark,NJ,EE. UU.,40.75481033,-74.1746521,Pacific Asia
2974,Corporate,Chicago,IL,EE. UU.,41.52561569,-88.40119934,Pacific Asia
5880,Corporate,Santa Clara,CA,EE. UU.,37.34420395,-121.9884415,Pacific Asia
7528,Corporate,Brooklyn,NY,EE. UU.,40.61923981,-74.03337097,Pacific Asia
18445,Corporate,Daly City,CA,EE. UU.,37.69598389,-122.4800415,Pacific Asia
6868,Corporate,Detroit,MI,EE. UU.,42.39807892,-83.20157623,Pacific Asia
1030,Corporate,Colorado Springs,CO,EE. UU.,38.79874802,-104.8204727,Pacific Asia
3699,Corporate,La Habra,CA,EE. UU.,33.92438507,-117.9593506,Pacific Asia
9488,Corporate,Hialeah,FL,EE. UU.,25.86688042,-80.31456757,Pacific Asia
18300,Corporate,National City,CA,EE. UU.,32.68085861,-117.108902,Pacific Asia
8410,Corporate,Miami,FL,EE. UU.,25.84614563,-80.19844055,Pacific Asia
907,Corporate,North Las Vegas,NV,EE. UU.,36.22515869,-115.1951828,Pacific Asia
9237,Corporate,Vista,CA,EE. UU.,32.58216476,-117.003685,Pacific Asia
6729,Corporate,Bridgeton,NJ,EE. UU.,39.44585037,-75.22688294,Pacific Asia
4219,Corporate,Hamilton,OH,EE. UU.,39.3985405,-84.55661774,Pacific Asia
12106,Corporate,Los Angeles,CA,EE. UU.,34.0816536,-118.1783524,Pacific Asia
17645,Corporate,Garden Grove,CA,EE. UU.,33.77404404,-117.9734497,Pacific Asia
2540,Corporate,Indianapolis,IN,EE. UU.,39.64605331,-86.11961365,Pacific Asia
17428,Corporate,Dorchester Center,MA,EE. UU.,42.29180145,-71.0724411,Pacific Asia
213,Corporate,Enfield,CT,EE. UU.,35.23356628,-125.4500504,Pacific Asia
8266,Corporate,Hayward,CA,EE. UU.,37.6694603,-122.1121979,Pacific Asia
11819,Corporate,Honolulu,HI,EE. UU.,21.28647041,-157.7978058,Pacific Asia
17264,Corporate,Chicago,IL,EE. UU.,41.96846008,-87.65660858,Pacific Asia
1258,Corporate,Houston,TX,EE. UU.,29.7035408,-95.55670929,Pacific Asia
106,Corporate,Napa,CA,EE. UU.,38.3181572,-122.2831039,Pacific Asia
20633,Corporate,Sacramento,CA,EE. UU.,38.48671341,-121.459343,Pacific Asia
18452,Corporate,Atlanta,GA,EE. UU.,33.81632614,-84.44550324,Pacific Asia
20560,Corporate,Sacramento,CA,EE. UU.,38.50247574,-121.4231873,Pacific Asia
2070,Corporate,La Crosse,WI,EE. UU.,43.8122406,-91.24485779,Pacific Asia
8508,Corporate,New Orleans,LA,EE. UU.,30.00569725,-90.06809235,Pacific Asia
6492,Corporate,Provo,UT,EE. UU.,40.3957901,-111.5488815,Pacific Asia
8458,Corporate,Apex,NC,EE. UU.,35.71424484,-78.85345459,Pacific Asia
18449,Corporate,Flushing,NY,EE. UU.,40.76358032,-73.83003998,Pacific Asia
11054,Corporate,Colton,CA,EE. UU.,34.06945419,-117.3239441,Pacific Asia
258,Corporate,Philadelphia,PA,EE. UU.,40.02524948,-75.95091248,Pacific Asia
17724,Corporate,Philadelphia,PA,EE. UU.,40.03124619,-75.18191528,Pacific Asia
943,Corporate,Tucson,AZ,EE. UU.,32.2890358,-110.8400879,Pacific Asia
7542,Corporate,Buffalo,NY,EE. UU.,42.96302795,-78.69694519,Pacific Asia
17741,Corporate,Bronx,NY,EE. UU.,40.86585236,-73.87036896,Pacific Asia
10781,Corporate,Hialeah,FL,EE. UU.,25.94226456,-80.31172943,Pacific Asia
5186,Corporate,Alhambra,CA,EE. UU.,34.11355972,-118.115448,Pacific Asia
621,Corporate,Anaheim,CA,EE. UU.,33.80348206,-117.9066086,Pacific Asia
18677,Corporate,Cumberland,MD,EE. UU.,39.65353012,-78.76384735,Pacific Asia
15652,Corporate,Newark,NJ,EE. UU.,40.72727966,-74.15975189,Pacific Asia
15471,Corporate,Glenview,IL,EE. UU.,42.07277679,-87.80484772,Pacific Asia
15306,Corporate,El Paso,TX,EE. UU.,31.83210182,-106.5521622,Pacific Asia
5133,Corporate,Jacksonville,NC,EE. UU.,34.74834824,-77.42848206,Pacific Asia
9377,Corporate,Philadelphia,PA,EE. UU.,40.00958252,-75.15264893,Pacific Asia
4698,Corporate,College Station,TX,EE. UU.,30.60759926,-96.31684876,Pacific Asia
12312,Corporate,Gaithersburg,MD,EE. UU.,39.14162064,-77.2270813,Pacific Asia
9828,Corporate,North Richland Hills,TX,EE. UU.,32.84292221,-97.22615814,Pacific Asia
8652,Corporate,Woodside,NY,EE. UU.,40.67355728,-73.60962677,Pacific Asia
6597,Corporate,Wheaton,IL,EE. UU.,38.13679504,-88.89657593,Pacific Asia
11573,Corporate,Brooklyn,NY,EE. UU.,40.66923523,-73.9449997,Pacific Asia
2571,Corporate,Mount Pleasant,MI,EE. UU.,43.61513138,-84.60793304,Pacific Asia
12094,Corporate,Brooklyn,NY,EE. UU.,40.64059448,-73.97518921,Pacific Asia
11083,Corporate,Las Cruces,NM,EE. UU.,32.21647263,-106.7519684,Pacific Asia
4168,Corporate,Weslaco,TX,EE. UU.,26.16252518,-97.98887634,Pacific Asia
20296,Corporate,North Hollywood,CA,EE. UU.,34.19001389,-118.3489761,Pacific Asia
16348,Corporate,South Ozone Park,NY,EE. UU.,40.67544937,-73.81114197,Pacific Asia
16222,Corporate,Irving,TX,EE. UU.,32.82715988,-97.00611877,Pacific Asia
16221,Corporate,Las Vegas,NV,EE. UU.,36.18152618,-115.0874405,Pacific Asia
15190,Corporate,Vacaville,CA,EE. UU.,38.34882355,-121.9724197,Pacific Asia
20110,Corporate,Carlisle,PA,EE. UU.,40.2373085,-76.96926117,Pacific Asia
19875,Corporate,New York,NY,EE. UU.,40.79811859,-73.96691895,Pacific Asia
16107,Corporate,Mentor,OH,EE. UU.,41.6532898,-81.3658371,Pacific Asia
16177,Corporate,Elyria,OH,EE. UU.,41.36125946,-82.11012268,Pacific Asia
17144,Corporate,Los Angeles,CA,EE. UU.,34.06435013,-118.437088,Pacific Asia
18936,Corporate,Tucson,AZ,EE. UU.,32.14317322,-111.1423111,Pacific Asia
18636,Corporate,New York,NY,EE. UU.,40.85054398,-73.93535614,Pacific Asia
17143,Corporate,Harvey,IL,EE. UU.,41.78661728,-90.13230896,Pacific Asia
20302,Corporate,Chicago,IL,EE. UU.,41.89596176,-87.69333649,Pacific Asia
20050,Corporate,Chicago,IL,EE. UU.,41.73297119,-87.54953003,Pacific Asia
20355,Corporate,Miami,FL,EE. UU.,25.62114906,-80.41641235,Pacific Asia
16353,Corporate,Eugene,OR,EE. UU.,44.0263443,-123.0935287,Pacific Asia
20046,Corporate,Greeley,CO,EE. UU.,40.41231918,-104.6923523,Pacific Asia
19199,Corporate,Elgin,IL,EE. UU.,41.97670364,-88.26086426,Pacific Asia
2836,Corporate,Chapel Hill,NC,EE. UU.,35.90821838,-79.04585266,Pacific Asia
20462,Corporate,Hilliard,OH,EE. UU.,40.04463959,-83.16507721,Pacific Asia
17665,Corporate,Baytown,TX,EE. UU.,29.78860855,-95.04446411,Pacific Asia
7535,Corporate,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,Pacific Asia
18890,Corporate,San Antonio,TX,EE. UU.,29.51912117,-98.68292236,Pacific Asia
17480,Corporate,Newark,DE,EE. UU.,39.68188095,-75.64421082,Pacific Asia
6708,Corporate,Virginia Beach,VA,EE. UU.,36.91083145,-76.12958527,Pacific Asia
1523,Corporate,Van Nuys,CA,EE. UU.,34.20728684,-118.4487152,Pacific Asia
6433,Corporate,Irvington,NJ,EE. UU.,40.73097992,-74.22322846,Pacific Asia
11268,Corporate,Colorado Springs,CO,EE. UU.,38.82530975,-104.7645721,Pacific Asia
821,Corporate,Piscataway,NJ,EE. UU.,40.55156326,-74.44460297,Pacific Asia
4749,Corporate,Plano,TX,EE. UU.,33.05413055,-96.74402618,Pacific Asia
9053,Corporate,Tustin,CA,EE. UU.,33.74645996,-117.8341217,Pacific Asia
7401,Corporate,Santa Clara,CA,EE. UU.,37.34420395,-121.9884415,Pacific Asia
18638,Corporate,Brooklyn,NY,EE. UU.,40.66080093,-73.92007446,Pacific Asia
19996,Corporate,Sunnyvale,CA,EE. UU.,37.38002014,-122.0521698,Pacific Asia
15272,Corporate,Chapel Hill,NC,EE. UU.,35.90821838,-79.04585266,Pacific Asia
4663,Corporate,Columbus,GA,EE. UU.,32.52082825,-84.88657379,USCA
224,Corporate,Wheeling,WV,EE. UU.,40.09409714,-80.5967865,USCA
7697,Corporate,New York,NY,EE. UU.,40.71546173,-73.99006653,USCA
7503,Corporate,Union City,CA,EE. UU.,37.5992012,-122.0816116,USCA
9406,Corporate,Chicago,IL,EE. UU.,41.98559189,-87.83131409,USCA
1093,Corporate,Pomona,CA,EE. UU.,34.04991913,-117.7161026,USCA
8207,Corporate,Saint Paul,MN,EE. UU.,45.0891571,-92.95014191,USCA
6110,Corporate,New York,NY,EE. UU.,40.79811859,-73.96691895,USCA
1119,Corporate,North Richland Hills,TX,EE. UU.,32.83925629,-97.20110321,USCA
8269,Corporate,Detroit,MI,EE. UU.,42.41725922,-83.15509033,USCA
5631,Corporate,Los Angeles,CA,EE. UU.,34.0015831,-118.4321518,USCA
12205,Corporate,Chicago,IL,EE. UU.,41.89603806,-87.67301941,USCA
4157,Corporate,Garden Grove,CA,EE. UU.,33.77386475,-118.0264511,USCA
3515,Corporate,Fort Lauderdale,FL,EE. UU.,26.0984993,-80.27095032,USCA
9375,Corporate,Mission Viejo,CA,EE. UU.,33.62104797,-117.6759186,USCA
233,Corporate,Glendale,AZ,EE. UU.,33.81112289,-112.0818558,USCA
6375,Corporate,Levittown,NY,EE. UU.,40.72494888,-73.52056122,USCA
8715,Corporate,Apex,NC,EE. UU.,35.72171783,-78.89027405,USCA
2407,Corporate,Lake Forest,CA,EE. UU.,33.62503815,-117.6972046,USCA
11708,Corporate,Plano,TX,EE. UU.,33.02825165,-96.7928009,USCA
682,Corporate,Salinas,CA,EE. UU.,36.71306229,-121.657959,USCA
3669,Corporate,San Bernardino,CA,EE. UU.,34.17206955,-117.3517761,USCA
8835,Corporate,Richmond,TX,EE. UU.,29.53325272,-95.66982269,USCA
4200,Corporate,Eugene,OR,EE. UU.,44.0263443,-123.0935287,USCA
8610,Corporate,Federal Way,WA,EE. UU.,47.30304337,-122.3528137,USCA
5024,Corporate,Flushing,NY,EE. UU.,40.76358032,-73.83003998,USCA
5278,Corporate,Westminster,CA,EE. UU.,33.75925064,-117.9877853,USCA
7976,Corporate,East Brunswick,NJ,EE. UU.,40.41255188,-74.41832733,USCA
11405,Corporate,Brooklyn,NY,EE. UU.,40.64086914,-73.94238281,USCA
5648,Corporate,Memphis,TN,EE. UU.,35.11978149,-89.94573975,USCA
1103,Corporate,Mentor,OH,EE. UU.,41.71363831,-81.36167908,USCA
7738,Corporate,Pharr,TX,EE. UU.,26.19762421,-98.19145203,USCA
9507,Corporate,Simi Valley,CA,EE. UU.,34.26791382,-118.6712112,USCA
2557,Corporate,Detroit,MI,EE. UU.,42.3622818,-83.22160339,USCA
8643,Corporate,Ontario,CA,EE. UU.,34.03303146,-117.6386414,USCA
7526,Corporate,Jacksonville,FL,EE. UU.,30.19924736,-81.72353363,USCA
2204,Corporate,Hamtramck,MI,EE. UU.,42.38851166,-83.0442276,USCA
3828,Corporate,El Paso,TX,EE. UU.,31.76563644,-106.4039764,USCA
9229,Corporate,Van Nuys,CA,EE. UU.,34.24085999,-118.4502869,USCA
3791,Corporate,Levittown,NY,EE. UU.,40.72494888,-73.52056122,USCA
5270,Corporate,Chicago,IL,EE. UU.,41.74866486,-87.66320038,USCA
2188,Corporate,Tulare,CA,EE. UU.,36.20638657,-119.3568192,Africa
11794,Corporate,Brooklyn,NY,EE. UU.,40.63761902,-73.94361115,Europe
11960,Corporate,Chesapeake,VA,EE. UU.,36.8747406,-76.25379944,Europe
11696,Corporate,Brooklyn,NY,EE. UU.,40.62839508,-73.94129944,Europe
9757,Corporate,Santa Maria,CA,EE. UU.,34.94900131,-120.4456711,Europe
3598,Corporate,Tucson,AZ,EE. UU.,32.27982712,-110.9582291,Europe
11707,Corporate,Davis,CA,EE. UU.,38.03938675,-121.3319702,LATAM
4057,Corporate,Aurora,CO,EE. UU.,39.74662018,-104.8164368,LATAM
444,Corporate,Sunnyvale,CA,EE. UU.,37.37277985,-122.0325623,LATAM
5547,Corporate,Bountiful,UT,EE. UU.,40.84789658,-111.8727264,LATAM
1537,Corporate,Pompano Beach,FL,EE. UU.,26.28325081,-80.09656525,LATAM
8356,Corporate,New York,NY,EE. UU.,40.77602005,-73.95201111,LATAM
5336,Corporate,Lutz,FL,EE. UU.,28.08681297,-82.43898773,LATAM
9211,Corporate,Spokane,WA,EE. UU.,47.67959595,-117.4249268,Pacific Asia
11317,Corporate,Pawtucket,RI,EE. UU.,41.8719368,-71.38621521,Pacific Asia
10667,Corporate,Methuen,MA,EE. UU.,42.77627945,-71.15115356,Pacific Asia
1589,Corporate,Cleveland,OH,EE. UU.,41.39922333,-81.73462677,Pacific Asia
8500,Corporate,Brooklyn,NY,EE. UU.,40.67617416,-73.94432831,Pacific Asia
11953,Corporate,Mission,TX,EE. UU.,26.20306206,-98.30255127,USCA
8366,Corporate,Las Vegas,NV,EE. UU.,36.17473602,-115.137146,USCA
8567,Corporate,Philadelphia,PA,EE. UU.,39.94662857,-75.21822357,USCA
3300,Corporate,Hendersonville,TN,EE. UU.,36.38568878,-86.57008362,USCA
3411,Corporate,Salina,KS,EE. UU.,38.83726883,-97.6128006,USCA
7540,Corporate,Lancaster,PA,EE. UU.,40.04026413,-76.31296539,USCA
6154,Corporate,Miami,FL,EE. UU.,25.84462547,-80.19619751,Africa
2460,Corporate,San Pablo,CA,EE. UU.,38.00057983,-122.3207321,Europe
11314,Corporate,Encinitas,CA,EE. UU.,33.04647064,-117.2896729,Europe
4426,Corporate,Dallas,TX,EE. UU.,32.81010819,-96.68649292,Europe
4689,Corporate,Baltimore,MD,EE. UU.,39.35129929,-76.68270111,Europe
6603,Corporate,Rancho Cucamonga,CA,EE. UU.,34.15362549,-117.5797577,Europe
11337,Corporate,Danbury,CT,EE. UU.,39.3490448,-84.37216187,Europe
10017,Corporate,Burnsville,MN,EE. UU.,44.74563217,-93.28659821,Europe
6024,Corporate,Las Vegas,NV,EE. UU.,36.02138138,-115.1716614,Europe
8888,Corporate,Alpharetta,GA,EE. UU.,33.99850845,-84.2793808,Europe
3917,Corporate,Eugene,OR,EE. UU.,44.0263443,-123.0935287,Europe
4834,Corporate,Detroit,MI,EE. UU.,42.40109634,-82.92513275,Europe
6093,Corporate,Santa Ana,CA,EE. UU.,33.70288849,-117.9041977,Europe
2883,Corporate,Sheboygan,WI,EE. UU.,43.75511169,-87.71308136,LATAM
11120,Corporate,Saint Louis,MO,EE. UU.,38.58456039,-90.26252747,LATAM
1221,Corporate,Aurora,CO,EE. UU.,39.74662018,-104.8164368,LATAM
1610,Corporate,El Monte,CA,EE. UU.,32.80168915,-116.9785614,LATAM
6342,Corporate,El Paso,TX,EE. UU.,31.84699822,-106.5490112,LATAM
2157,Corporate,Tustin,CA,EE. UU.,33.72813416,-117.8139343,LATAM
4610,Corporate,North Tonawanda,NY,EE. UU.,43.06056595,-78.8788681,LATAM
8507,Corporate,Milpitas,CA,EE. UU.,37.43395615,-121.8810654,Pacific Asia
6504,Corporate,Jacksonville,FL,EE. UU.,30.35342217,-81.51309204,USCA
6969,Corporate,Tustin,CA,EE. UU.,33.7309494,-117.8127518,USCA
8615,Corporate,San Antonio,TX,EE. UU.,29.42638016,-98.52271271,USCA
10696,Corporate,Waipahu,HI,EE. UU.,21.39421082,-157.9980164,Africa
8927,Corporate,North Hollywood,CA,EE. UU.,34.16981888,-118.3789902,Africa
8358,Corporate,San Diego,CA,EE. UU.,32.74953461,-117.1046524,Europe
10226,Corporate,Murfreesboro,TN,EE. UU.,35.80252075,-86.36358643,Europe
1953,Corporate,Potomac,MD,EE. UU.,39.00035477,-77.22781372,Europe
7372,Corporate,Marion,OH,EE. UU.,40.64899445,-83.12088776,LATAM
4711,Corporate,Pharr,TX,EE. UU.,26.19762421,-98.19145203,LATAM
8100,Corporate,Upland,CA,EE. UU.,34.10403824,-117.6700363,LATAM
1662,Corporate,Bronx,NY,EE. UU.,40.84042358,-73.87844849,LATAM
11972,Corporate,Piscataway,NJ,EE. UU.,40.57566834,-74.45444489,LATAM
4749,Corporate,Plano,TX,EE. UU.,33.05413055,-96.74402618,LATAM
3984,Corporate,Kent,WA,EE. UU.,47.39371109,-122.2228317,LATAM
93,Corporate,Annapolis,MD,EE. UU.,38.97633743,-76.49929047,LATAM
11157,Corporate,York,PA,EE. UU.,39.9602356,-76.67675781,Pacific Asia
9625,Corporate,New York,NY,EE. UU.,40.79811859,-73.96691895,Pacific Asia
6222,Corporate,New York,NY,EE. UU.,40.73124313,-73.98880768,Pacific Asia
518,Corporate,Cerritos,CA,EE. UU.,33.84814072,-118.0937958,Pacific Asia
12122,Corporate,Cleveland,OH,EE. UU.,41.436409,-81.70665741,Pacific Asia
1221,Corporate,Aurora,CO,EE. UU.,39.74662018,-104.8164368,USCA
4010,Corporate,Honolulu,HI,EE. UU.,21.30562019,-157.8386993,USCA
5524,Corporate,Brooklyn,NY,EE. UU.,40.70323944,-73.94690704,USCA
1845,Corporate,York,PA,EE. UU.,39.95335007,-76.76399994,USCA
4470,Corporate,Brooklyn,NY,EE. UU.,40.63466263,-73.99480438,USCA
11419,Corporate,York,PA,EE. UU.,39.9602356,-76.67675781,USCA
2452,Corporate,Santa Fe,NM,EE. UU.,35.66167831,-105.9665604,USCA
7608,Corporate,El Cajon,CA,EE. UU.,32.74246216,-116.9355621,USCA
2844,Corporate,Greenville,NC,EE. UU.,35.80388641,-77.47067261,USCA
10275,Corporate,Forest Hills,NY,EE. UU.,40.34891129,-76.83354187,Africa
10285,Corporate,Ontario,CA,EE. UU.,34.07656479,-117.61409,Europe
1864,Corporate,Chicago,IL,EE. UU.,41.77769089,-87.74264526,Europe
1522,Corporate,Stamford,CT,EE. UU.,41.04862595,-73.56053925,Europe
6950,Corporate,Marrero,LA,EE. UU.,29.90017891,-90.10057068,Europe
6934,Corporate,Middletown,OH,EE. UU.,39.51057816,-84.4030838,LATAM
6553,Corporate,Waukegan,IL,EE. UU.,42.365345,-87.83589935,LATAM
905,Corporate,Walnut,CA,EE. UU.,33.9973526,-117.8689117,LATAM
2896,Corporate,Caguas,PR,Puerto Rico,18.29142571,-66.37054443,Pacific Asia
11109,Corporate,Caguas,PR,Puerto Rico,18.23755837,-66.37052155,Pacific Asia
7028,Corporate,Caguas,PR,Puerto Rico,18.2899704,-66.37050629,Pacific Asia
1844,Corporate,Caguas,PR,Puerto Rico,18.24181175,-66.37057495,Pacific Asia
1981,Corporate,Caguas,PR,Puerto Rico,18.22323036,-66.37060547,Pacific Asia
17606,Corporate,Caguas,PR,Puerto Rico,18.206007,-66.03705597,Pacific Asia
18948,Corporate,Caguas,PR,Puerto Rico,18.25429726,-66.03705597,Pacific Asia
19019,Corporate,Caguas,PR,Puerto Rico,18.26579094,-66.03705597,Pacific Asia
19790,Corporate,Caguas,PR,Puerto Rico,18.28513145,-66.03704834,Pacific Asia
16255,Corporate,Caguas,PR,Puerto Rico,18.28108406,-66.03705597,Pacific Asia
19966,Corporate,Caguas,PR,Puerto Rico,18.21755981,-66.03704834,Pacific Asia
17166,Corporate,Caguas,PR,Puerto Rico,18.20906067,-66.0370636,Pacific Asia
19999,Corporate,Caguas,PR,Puerto Rico,18.27587318,-66.0370636,Pacific Asia
19853,Corporate,Caguas,PR,Puerto Rico,18.26519585,-66.0370636,Pacific Asia
20284,Corporate,Caguas,PR,Puerto Rico,18.24729157,-66.03705597,Pacific Asia
20281,Corporate,Caguas,PR,Puerto Rico,18.22844315,-66.03704834,Pacific Asia
1128,Corporate,Caguas,PR,Puerto Rico,18.24341583,-66.37055206,USCA
2560,Corporate,Caguas,PR,Puerto Rico,18.28645706,-66.37050629,USCA
11430,Corporate,Caguas,PR,Puerto Rico,18.29355431,-66.37058258,USCA
637,Corporate,Caguas,PR,Puerto Rico,18.35915947,-66.07789612,USCA
9260,Corporate,Caguas,PR,Puerto Rico,18.27705002,-66.37057495,USCA
11560,Corporate,Caguas,PR,Puerto Rico,18.20590019,-66.37059784,USCA
297,Corporate,Caguas,PR,Puerto Rico,18.38918304,-66.03335571,USCA
5985,Corporate,Caguas,PR,Puerto Rico,18.28937912,-66.3706131,USCA
3596,Corporate,Caguas,PR,Puerto Rico,18.20778656,-66.37054443,USCA
8844,Corporate,Caguas,PR,Puerto Rico,18.2537384,-66.37052918,USCA
6971,Corporate,Caguas,PR,Puerto Rico,18.22049522,-66.37049866,USCA
11474,Corporate,Caguas,PR,Puerto Rico,18.24571419,-66.37062073,USCA
7821,Corporate,Caguas,PR,Puerto Rico,18.27121162,-66.37052918,USCA
5201,Corporate,Caguas,PR,Puerto Rico,18.26879501,-66.37055206,USCA
7533,Corporate,Caguas,PR,Puerto Rico,18.24912262,-66.3705368,USCA
9006,Corporate,Caguas,PR,Puerto Rico,18.23900414,-66.37054443,USCA
11416,Corporate,Caguas,PR,Puerto Rico,18.28141785,-66.37054443,USCA
7017,Corporate,Caguas,PR,Puerto Rico,18.25357056,-66.37062836,USCA
4699,Corporate,Caguas,PR,Puerto Rico,18.20978737,-66.37052918,USCA
1016,Corporate,Caguas,PR,Puerto Rico,18.29652023,-66.04867554,USCA
1988,Corporate,Rio Grande,PR,Puerto Rico,28.50914955,-81.40107727,USCA
11610,Corporate,Caguas,PR,Puerto Rico,18.24618149,-66.37055206,USCA
3132,Corporate,Caguas,PR,Puerto Rico,18.22446442,-66.37058258,USCA
4197,Corporate,Caguas,PR,Puerto Rico,18.26736641,-66.37055206,USCA
8719,Corporate,Caguas,PR,Puerto Rico,18.22462082,-66.37059021,USCA
8479,Corporate,Caguas,PR,Puerto Rico,18.27765274,-66.37058258,USCA
10156,Corporate,Caguas,PR,Puerto Rico,18.23085213,-66.37056732,USCA
2101,Corporate,Caguas,PR,Puerto Rico,18.2436676,-66.37052155,USCA
1143,Corporate,Caguas,PR,Puerto Rico,18.28316498,-66.3706131,USCA
